duplicateGroupKey,duplicateBasis,count,fileIds,filePaths,names,size,width,height
185|20|20|default.svg,same name + size + dimensions,14,6a7ba9875c7cd75eb8265a82|6a7b6cca5c7cd75eb8f3eb66|6a7b69815c7cd75eb8e197b8|6a7b63445c7cd75eb8b329b0|6a7ba89a5c7cd75eb81884e3|6a7ba8695c7cd75eb815b10b|6a7ba80c5c7cd75eb81088e7|6a7ba7bc5c7cd75eb80c1906|6a7ba77f5c7cd75eb80866c6|6a7ba71a5c7cd75eb802fd12|6a7ba6db5c7cd75eb8ff4ff1|6a7ba6a35c7cd75eb8fc193f|6a7ba8c85c7cd75eb81b164c|6a7b6a845c7cd75eb8e6ff21,/ecommerce/All iOS Smartphones - Price in Kenya/default.svg|/ecommerce/All Tecno Smartphones - Price in Kenya (2)/default.svg|/ecommerce/All Tecno Smartphones - Price in Kenya/default.svg|/ecommerce/All Xiaomi Smartphones - Price in Kenya (2)/default.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/default.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/default.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (3)/default.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (4)/default.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (5)/default.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (6)/default.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (7)/default.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (8)/default.svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya/default.svg|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/default.svg,default.svg|default.svg|default.svg|default.svg|default.svg|default.svg|default.svg|default.svg|default.svg|default.svg|default.svg|default.svg|default.svg|default.svg,185,20,20
185|20|20|download (17).svg,same name + size + dimensions,2,6a7c25d75c7cd75eb853022c|6a7c23535c7cd75eb8406cfd,/Bts/download (17).svg|/tvs/download (17).svg,download (17).svg|download (17).svg,185,20,20
185|20|20|download (18).svg,same name + size + dimensions,2,6a7ca9d65c7cd75eb8306f5a|6a7c24ec5c7cd75eb84c4be6,/airbuds/download (18).svg|/itel/download (18).svg,download (18).svg|download (18).svg,185,20,20
185|20|20|download.svg,same name + size + dimensions,13,6a7ca9d85c7cd75eb830921e|6a7caadc5c7cd75eb840f9b5|6a7cab5e5c7cd75eb8492e41|6a7cabb15c7cd75eb84e9a1a|6a7caf675c7cd75eb88bf241|6a7c25d95c7cd75eb8531b85|6a7c24ec5c7cd75eb84c4c0e|6a7cac9d5c7cd75eb85d3183|6a7cadd15c7cd75eb8709420|6a7cae085c7cd75eb8740f99|6a7caeb85c7cd75eb87f92f7|6a7caeed5c7cd75eb8837f0e|6a7c236d5c7cd75eb8413751,/airbuds/download.svg|/airbuds2/download.svg|/airbuds3/download.svg|/airbuds4/download.svg|/airbuds5/download.svg|/Bts/download.svg|/itel/download.svg|/Oppo2/download.svg|/Oppo3/download.svg|/Oppo4/download.svg|/Oppo5/download.svg|/Oppo6/download.svg|/tvs/download.svg,download.svg|download.svg|download.svg|download.svg|download.svg|download.svg|download.svg|download.svg|download.svg|download.svg|download.svg|download.svg|download.svg,185,20,20
1860|145|145|samsung-galaxy-buds-2-mqhutvztuu-medium (2).webp,same name + size + dimensions,2,6a7caae55c7cd75eb8418689|6a7cab675c7cd75eb849d51e,/airbuds2/samsung-galaxy-buds-2-MqHutVZtUU-medium (2).webp|/airbuds3/samsung-galaxy-buds-2-MqHutVZtUU-medium (2).webp,samsung-galaxy-buds-2-MqHutVZtUU-medium (2).webp|samsung-galaxy-buds-2-MqHutVZtUU-medium (2).webp,1860,145,145
1896|320|160|asus-original.webp,same name + size + dimensions,6,6a7c24ec5c7cd75eb84c4bfe|6a7cac9d5c7cd75eb85d2577|6a7cadd25c7cd75eb8709f2a|6a7cae075c7cd75eb87406ee|6a7caeb85c7cd75eb87f8de0|6a7caeed5c7cd75eb8838622,/itel/asus-original.webp|/Oppo2/asus-original.webp|/Oppo3/asus-original.webp|/Oppo4/asus-original.webp|/Oppo5/asus-original.webp|/Oppo6/asus-original.webp,asus-original.webp|asus-original.webp|asus-original.webp|asus-original.webp|asus-original.webp|asus-original.webp,1896,320,160
1900|100|50|beats-original (2).webp,same name + size + dimensions,5,6a7ca9d55c7cd75eb83060aa|6a7caadc5c7cd75eb840f5ec|6a7cab5e5c7cd75eb8493517|6a7cabb15c7cd75eb84e9eef|6a7caf655c7cd75eb88bd647,/airbuds/beats-original (2).webp|/airbuds2/beats-original (2).webp|/airbuds3/beats-original (2).webp|/airbuds4/beats-original (2).webp|/airbuds5/beats-original (2).webp,beats-original (2).webp|beats-original (2).webp|beats-original (2).webp|beats-original (2).webp|beats-original (2).webp,1900,100,50
1908|100|50|nokia-logo-original (2).webp,same name + size + dimensions,5,6a7c25525c7cd75eb84f1d07|6a7cac9e5c7cd75eb85d3d79|6a7cadd15c7cd75eb870976c|6a7caeb85c7cd75eb87f9eb9|6a7caeee5c7cd75eb8839178,/itel/nokia-logo-original (2).webp|/Oppo2/nokia-logo-original (2).webp|/Oppo3/nokia-logo-original (2).webp|/Oppo5/nokia-logo-original (2).webp|/Oppo6/nokia-logo-original (2).webp,nokia-logo-original (2).webp|nokia-logo-original (2).webp|nokia-logo-original (2).webp|nokia-logo-original (2).webp|nokia-logo-original (2).webp,1908,100,50
1936|145|145|samsung-galaxy-a37-a-medium (2).webp,same name + size + dimensions,3,6a7ba8c15c7cd75eb81abf23|6a7ba86c5c7cd75eb815e02b|6a7ba8035c7cd75eb80fecdd,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-A37-a-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-A37-a-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (4)/Samsung-Galaxy-A37-a-medium (2).webp,Samsung-Galaxy-A37-a-medium (2).webp|Samsung-Galaxy-A37-a-medium (2).webp|Samsung-Galaxy-A37-a-medium (2).webp,1936,145,145
1942|145|145|samsung-galaxy-a07-4c-medium (6).webp,same name + size + dimensions,2,6a7ba89d5c7cd75eb818b632|6a7ba86c5c7cd75eb815df8d,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-A07-4c-medium (6).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-A07-4c-medium (6).webp,Samsung-Galaxy-A07-4c-medium (6).webp|Samsung-Galaxy-A07-4c-medium (6).webp,1942,145,145
1942|145|145|samsung-galaxy-a07-4c-medium (7).webp,same name + size + dimensions,2,6a7ba89d5c7cd75eb818b64e|6a7ba86c5c7cd75eb815e01f,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-A07-4c-medium (7).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-A07-4c-medium (7).webp,Samsung-Galaxy-A07-4c-medium (7).webp|Samsung-Galaxy-A07-4c-medium (7).webp,1942,145,145
1942|145|145|samsung-galaxy-a07-4c-medium (8).webp,same name + size + dimensions,2,6a7ba89d5c7cd75eb818b645|6a7ba86c5c7cd75eb815df85,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-A07-4c-medium (8).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-A07-4c-medium (8).webp,Samsung-Galaxy-A07-4c-medium (8).webp|Samsung-Galaxy-A07-4c-medium (8).webp,1942,145,145
1954|100|50|infinix-logo-original (2).webp,same name + size + dimensions,6,6a7c24ec5c7cd75eb84c5087|6a7cac9e5c7cd75eb85d3a07|6a7cadd15c7cd75eb87096f0|6a7caeb85c7cd75eb87f968f|6a7caeed5c7cd75eb8838197|6a7c236e5c7cd75eb841419f,/itel/infinix-logo-original (2).webp|/Oppo2/infinix-logo-original (2).webp|/Oppo3/infinix-logo-original (2).webp|/Oppo5/infinix-logo-original (2).webp|/Oppo6/infinix-logo-original (2).webp|/tvs/infinix-logo-original (2).webp,infinix-logo-original (2).webp|infinix-logo-original (2).webp|infinix-logo-original (2).webp|infinix-logo-original (2).webp|infinix-logo-original (2).webp|infinix-logo-original (2).webp,1954,100,50
1954|100|50|infinix-logo-original (5).webp,same name + size + dimensions,2,6a7c24ec5c7cd75eb84c4f2a|6a7c236e5c7cd75eb84142bb,/itel/infinix-logo-original (5).webp|/tvs/infinix-logo-original (5).webp,infinix-logo-original (5).webp|infinix-logo-original (5).webp,1954,100,50
1984|145|145|galaxy-a06c-medium (2).webp,same name + size + dimensions,3,6a7ba89a5c7cd75eb81884ed|6a7ba86a5c7cd75eb815b866|6a7ba8c85c7cd75eb81b16c7,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Galaxy-A06c-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Galaxy-A06c-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya/Galaxy-A06c-medium (2).webp,Galaxy-A06c-medium (2).webp|Galaxy-A06c-medium (2).webp|Galaxy-A06c-medium (2).webp,1984,145,145
2024|145|145|samsung-galaxy-buds-3-pro-e-medium (2).webp,same name + size + dimensions,2,6a7caae55c7cd75eb84186b4|6a7cab675c7cd75eb849d67a,/airbuds2/Samsung-Galaxy-Buds-3-Pro-e-medium (2).webp|/airbuds3/Samsung-Galaxy-Buds-3-Pro-e-medium (2).webp,Samsung-Galaxy-Buds-3-Pro-e-medium (2).webp|Samsung-Galaxy-Buds-3-Pro-e-medium (2).webp,2024,145,145
2030|100|50|hmd-original (2).webp,same name + size + dimensions,5,6a7c24ec5c7cd75eb84c4fb7|6a7cac9d5c7cd75eb85d363a|6a7cadd15c7cd75eb8709245|6a7caeb85c7cd75eb87f9215|6a7caeec5c7cd75eb8837477,/itel/hmd-original (2).webp|/Oppo2/hmd-original (2).webp|/Oppo3/hmd-original (2).webp|/Oppo5/hmd-original (2).webp|/Oppo6/hmd-original (2).webp,hmd-original (2).webp|hmd-original (2).webp|hmd-original (2).webp|hmd-original (2).webp|hmd-original (2).webp,2030,100,50
2046|145|145|jbl-endurance-race-2-medium (2).webp,same name + size + dimensions,2,6a7caadc5c7cd75eb84102e0|6a7cab5e5c7cd75eb8493493,/airbuds2/JBL-Endurance-Race-2-medium (2).webp|/airbuds3/JBL-Endurance-Race-2-medium (2).webp,JBL-Endurance-Race-2-medium (2).webp|JBL-Endurance-Race-2-medium (2).webp,2046,145,145
2052|100|50|tecno-logo-original (2).webp,same name + size + dimensions,5,6a7c25665c7cd75eb84fb3da|6a7caca75c7cd75eb85dcf8d|6a7cadda5c7cd75eb8713f64|6a7caec25c7cd75eb8804050|6a7caef95c7cd75eb88466de,/itel/tecno-logo-original (2).webp|/Oppo2/tecno-logo-original (2).webp|/Oppo3/tecno-logo-original (2).webp|/Oppo5/tecno-logo-original (2).webp|/Oppo6/tecno-logo-original (2).webp,tecno-logo-original (2).webp|tecno-logo-original (2).webp|tecno-logo-original (2).webp|tecno-logo-original (2).webp|tecno-logo-original (2).webp,2052,100,50
2060|145|145|galaxys23b-medium (2).webp,same name + size + dimensions,2,6a7ba76d5c7cd75eb8074c8e|6a7ba70e5c7cd75eb8023c7f,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (6)/galaxys23b-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (7)/galaxys23b-medium (2).webp,galaxys23b-medium (2).webp|galaxys23b-medium (2).webp,2060,145,145
2078|145|145|galaxys23plusc-medium (2).webp,same name + size + dimensions,2,6a7ba76d5c7cd75eb807587a|6a7ba7145c7cd75eb80298bc,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (6)/galaxys23plusc-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (7)/galaxys23plusc-medium (2).webp,galaxys23plusc-medium (2).webp|galaxys23plusc-medium (2).webp,2078,145,145
2114|145|145|galaxy-buds-3-fe-n-medium (2).webp,same name + size + dimensions,3,6a7ca9dc5c7cd75eb830d348|6a7caadc5c7cd75eb840fa93|6a7cab5e5c7cd75eb84934c3,/airbuds/galaxy-buds-3-fe-n-medium (2).webp|/airbuds2/galaxy-buds-3-fe-n-medium (2).webp|/airbuds3/galaxy-buds-3-fe-n-medium (2).webp,galaxy-buds-3-fe-n-medium (2).webp|galaxy-buds-3-fe-n-medium (2).webp|galaxy-buds-3-fe-n-medium (2).webp,2114,145,145
2116|145|145|samsung-galaxy-buds-4-pro-c-medium (2).webp,same name + size + dimensions,3,6a7ca9e75c7cd75eb8317bac|6a7caae55c7cd75eb84186b8|6a7cab675c7cd75eb849d610,/airbuds/Samsung-Galaxy-Buds-4-Pro-c-medium (2).webp|/airbuds2/Samsung-Galaxy-Buds-4-Pro-c-medium (2).webp|/airbuds3/Samsung-Galaxy-Buds-4-Pro-c-medium (2).webp,Samsung-Galaxy-Buds-4-Pro-c-medium (2).webp|Samsung-Galaxy-Buds-4-Pro-c-medium (2).webp|Samsung-Galaxy-Buds-4-Pro-c-medium (2).webp,2116,145,145
2136|145|145|samsung-galaxy-a27-c-medium (2).webp,same name + size + dimensions,3,6a7ba8a95c7cd75eb81979bd|6a7ba86c5c7cd75eb815e021|6a7ba8d35c7cd75eb81bbe48,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-A27-c-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-A27-c-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya/Samsung-Galaxy-A27-c-medium (2).webp,Samsung-Galaxy-A27-c-medium (2).webp|Samsung-Galaxy-A27-c-medium (2).webp|Samsung-Galaxy-A27-c-medium (2).webp,2136,145,145
2164|145|145|samsung-galaxy-a17-5g-medium (2).webp,same name + size + dimensions,2,6a7ba8a45c7cd75eb8193244|6a7ba86c5c7cd75eb815dfdc,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-A17-5G-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-A17-5G-medium (2).webp,Samsung-Galaxy-A17-5G-medium (2).webp|Samsung-Galaxy-A17-5G-medium (2).webp,2164,145,145
2172|145|145|samsung-galaxy-s25-ultra-c-medium (2).webp,same name + size + dimensions,3,6a7ba8c75c7cd75eb81b02f9|6a7ba8735c7cd75eb8162fdf|6a7ba8f85c7cd75eb81df38e,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-S25-Ultra-c-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-S25-Ultra-c-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya/Samsung-Galaxy-S25-Ultra-c-medium (2).webp,Samsung-Galaxy-S25-Ultra-c-medium (2).webp|Samsung-Galaxy-S25-Ultra-c-medium (2).webp|Samsung-Galaxy-S25-Ultra-c-medium (2).webp,2172,145,145
2174|145|145|oneplus-buds-3-b-medium (2).webp,same name + size + dimensions,2,6a7caae45c7cd75eb8417ee2|6a7cab675c7cd75eb849cc27,/airbuds2/OnePlus-Buds-3-b-medium (2).webp|/airbuds3/OnePlus-Buds-3-b-medium (2).webp,OnePlus-Buds-3-b-medium (2).webp|OnePlus-Buds-3-b-medium (2).webp,2174,145,145
2216|145|145|oneplus-nord-buds-3-pro-medium (2).webp,same name + size + dimensions,2,6a7caae55c7cd75eb8418659|6a7cab675c7cd75eb849d4e1,/airbuds2/Oneplus-Nord-Buds-3-Pro-medium (2).webp|/airbuds3/Oneplus-Nord-Buds-3-Pro-medium (2).webp,Oneplus-Nord-Buds-3-Pro-medium (2).webp|Oneplus-Nord-Buds-3-Pro-medium (2).webp,2216,145,145
2222|145|145|galaxy-z-flip-6-d-medium (2).webp,same name + size + dimensions,2,6a7ba89a5c7cd75eb8188505|6a7ba86a5c7cd75eb815b902,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/galaxy-z-flip-6-d-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/galaxy-z-flip-6-d-medium (2).webp,galaxy-z-flip-6-d-medium (2).webp|galaxy-z-flip-6-d-medium (2).webp,2222,145,145
2228|145|145|samsung-galaxy-z-flip8-c-medium (2).webp,same name + size + dimensions,2,6a7ba8c85c7cd75eb81b1524|6a7ba8975c7cd75eb8185053,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-Z-Flip8-c-medium (2).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-Z-Flip8-c-medium (2).webp,Samsung-Galaxy-Z-Flip8-c-medium (2).webp|Samsung-Galaxy-Z-Flip8-c-medium (2).webp,2228,145,145
224|24|24|download (15).svg,same name + size + dimensions,5,6a7ca9d55c7cd75eb8306561|6a7caadc5c7cd75eb840f68a|6a7cab5e5c7cd75eb8493385|6a7cabb15c7cd75eb84e9eb1|6a7caf655c7cd75eb88bdc13,/airbuds/download (15).svg|/airbuds2/download (15).svg|/airbuds3/download (15).svg|/airbuds4/download (15).svg|/airbuds5/download (15).svg,download (15).svg|download (15).svg|download (15).svg|download (15).svg|download (15).svg,224,24,24
225|24|24|default (14).svg,same name + size + dimensions,3,6a7b6cca5c7cd75eb8f3e9d5|6a7ba6db5c7cd75eb8ff4faa|6a7ba6a35c7cd75eb8fc19db,/ecommerce/All Tecno Smartphones - Price in Kenya (2)/default (14).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (7)/default (14).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (8)/default (14).svg,default (14).svg|default (14).svg|default (14).svg,225,24,24
225|24|24|default (15).svg,same name + size + dimensions,10,6a7b697f5c7cd75eb8e18ca6|6a7b63425c7cd75eb8b31e4e|6a7ba8995c7cd75eb818773a|6a7ba8655c7cd75eb8156847|6a7ba80c5c7cd75eb81088cc|6a7ba7bc5c7cd75eb80c0cca|6a7ba7745c7cd75eb807cde2|6a7ba71a5c7cd75eb802fc7c|6a7ba8c85c7cd75eb81b1541|6a7b6a835c7cd75eb8e6fc7a,/ecommerce/All Tecno Smartphones - Price in Kenya/default (15).svg|/ecommerce/All Xiaomi Smartphones - Price in Kenya (2)/default (15).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/default (15).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/default (15).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (3)/default (15).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (4)/default (15).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (5)/default (15).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (6)/default (15).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya/default (15).svg|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/default (15).svg,default (15).svg|default (15).svg|default (15).svg|default (15).svg|default (15).svg|default (15).svg|default (15).svg|default (15).svg|default (15).svg|default (15).svg,225,24,24
225|24|24|download (14).svg,same name + size + dimensions,3,6a7caeb85c7cd75eb87f9e1d|6a7caeed5c7cd75eb883855a|6a7c23535c7cd75eb8406c9d,/Oppo5/download (14).svg|/Oppo6/download (14).svg|/tvs/download (14).svg,download (14).svg|download (14).svg|download (14).svg,225,24,24
225|24|24|download (15).svg,same name + size + dimensions,4,6a7c24ec5c7cd75eb84c4d0b|6a7cac9d5c7cd75eb85d2a35|6a7cadd15c7cd75eb87098ac|6a7cae085c7cd75eb8740f82,/itel/download (15).svg|/Oppo2/download (15).svg|/Oppo3/download (15).svg|/Oppo4/download (15).svg,download (15).svg|download (15).svg|download (15).svg|download (15).svg,225,24,24
2252|100|50|sony-logo-original (2).webp,same name + size + dimensions,12,6a7ca9e75c7cd75eb8318164|6a7caae55c7cd75eb841871a|6a7cab675c7cd75eb849d7e1|6a7cabbb5c7cd75eb84f2dff|6a7caf715c7cd75eb88cadda|6a7c26215c7cd75eb85527b7|6a7c25665c7cd75eb84fb442|6a7caca75c7cd75eb85dce9e|6a7caddb5c7cd75eb87140df|6a7caec25c7cd75eb880417e|6a7caefa5c7cd75eb8846b50|6a7c23f95c7cd75eb845a854,/airbuds/sony-logo-original (2).webp|/airbuds2/sony-logo-original (2).webp|/airbuds3/sony-logo-original (2).webp|/airbuds4/sony-logo-original (2).webp|/airbuds5/sony-logo-original (2).webp|/Bts/sony-logo-original (2).webp|/itel/sony-logo-original (2).webp|/Oppo2/sony-logo-original (2).webp|/Oppo3/sony-logo-original (2).webp|/Oppo5/sony-logo-original (2).webp|/Oppo6/sony-logo-original (2).webp|/tvs/sony-logo-original (2).webp,sony-logo-original (2).webp|sony-logo-original (2).webp|sony-logo-original (2).webp|sony-logo-original (2).webp|sony-logo-original (2).webp|sony-logo-original (2).webp|sony-logo-original (2).webp|sony-logo-original (2).webp|sony-logo-original (2).webp|sony-logo-original (2).webp|sony-logo-original (2).webp|sony-logo-original (2).webp,2252,100,50
2252|100|50|sony-logo-original (5).webp,same name + size + dimensions,3,6a7c26215c7cd75eb8552933|6a7c25665c7cd75eb84fb450|6a7c23f95c7cd75eb845a79c,/Bts/sony-logo-original (5).webp|/itel/sony-logo-original (5).webp|/tvs/sony-logo-original (5).webp,sony-logo-original (5).webp|sony-logo-original (5).webp|sony-logo-original (5).webp,2252,100,50
2254|145|145|samsung-galaxy-z-flip-7-fe-medium (4).webp,same name + size + dimensions,2,6a7ba8c85c7cd75eb81b14d6|6a7ba8975c7cd75eb8184eec,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-Z-Flip-7-FE-medium (4).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-Z-Flip-7-FE-medium (4).webp,Samsung-Galaxy-Z-Flip-7-FE-medium (4).webp|Samsung-Galaxy-Z-Flip-7-FE-medium (4).webp,2254,145,145
2254|145|145|samsung-galaxy-z-flip-7-fe-medium (5).webp,same name + size + dimensions,2,6a7ba8c85c7cd75eb81b14af|6a7ba8975c7cd75eb818504c,/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/Samsung-Galaxy-Z-Flip-7-FE-medium (5).webp|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/Samsung-Galaxy-Z-Flip-7-FE-medium (5).webp,Samsung-Galaxy-Z-Flip-7-FE-medium (5).webp|Samsung-Galaxy-Z-Flip-7-FE-medium (5).webp,2254,145,145
227|24|24|default (15).svg,same name + size + dimensions,3,6a7b6cca5c7cd75eb8f3e9d9|6a7ba6db5c7cd75eb8ff4fbd|6a7ba6a35c7cd75eb8fc19e4,/ecommerce/All Tecno Smartphones - Price in Kenya (2)/default (15).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (7)/default (15).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (8)/default (15).svg,default (15).svg|default (15).svg|default (15).svg,227,24,24
227|24|24|default (16).svg,same name + size + dimensions,10,6a7b69815c7cd75eb8e19437|6a7b63425c7cd75eb8b31def|6a7ba8995c7cd75eb818771b|6a7ba8655c7cd75eb815686f|6a7ba80c5c7cd75eb81088b9|6a7ba7bc5c7cd75eb80c0cd9|6a7ba7745c7cd75eb807cde6|6a7ba71a5c7cd75eb802fa1e|6a7ba8c85c7cd75eb81b1564|6a7b6a835c7cd75eb8e6fc7e,/ecommerce/All Tecno Smartphones - Price in Kenya/default (16).svg|/ecommerce/All Xiaomi Smartphones - Price in Kenya (2)/default (16).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (1)/default (16).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (2)/default (16).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (3)/default (16).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (4)/default (16).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (5)/default (16).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya (6)/default (16).svg|/ecommerce/samsung/All Samsung Smartphones - Price in Kenya/default (16).svg|/ecommerce/Tecno-2/All Tecno Smartphones - Price in Kenya/default (16).svg,default (16).svg|default (16).svg|default (16).svg|default (16).svg|default (16).svg|default (16).svg|default (16).svg|default (16).svg|default (16).svg|default (16).svg,227,24,24
227|24|24|download (15).svg,same name + size + dimensions,3,6a7caeb85c7cd75eb87f9e55|6a7caeed5c7cd75eb883842e|6a7c23535c7cd75eb8406c53,/Oppo5/download (15).svg|/Oppo6/download (15).svg|/tvs/download (15).svg,download (15).svg|download (15).svg|download (15).svg,227,24,24
227|24|24|download (16).svg,same name + size + dimensions,4,6a7c24ec5c7cd75eb84c4d36|6a7cac9d5c7cd75eb85d31f0|6a7cadd15c7cd75eb8709796|6a7cae085c7cd75eb874105c,/itel/download (16).svg|/Oppo2/download (16).svg|/Oppo3/download (16).svg|/Oppo4/download (16).svg,download (16).svg|download (16).svg|download (16).svg|download (16).svg,227,24,24
